date,time,icon,wind,temp_low,temp_high,weather
2018-05-27,12 pm,2,4,93,97,Passing clouds.
2018-05-27,6 pm,14,6,82,95,Passing clouds.
2018-05-28,12 am,14,4,77,81,Passing clouds.
2018-05-28,6 am,6,6,75,93,Partly sunny.
2018-05-28,12 pm,2,10,82,97,Passing clouds.
2018-05-28,6 pm,15,5,77,84,Partly cloudy.
2018-05-29,12 am,14,3,73,75,Passing clouds.
2018-05-29,6 am,2,6,75,90,Passing clouds.
2018-05-29,12 pm,2,13,72,95,Passing clouds.
2018-05-29,6 pm,22,10,70,73,Thunderstorms. Mostly cloudy.
2018-05-30,12 am,14,6,66,68,Passing clouds.
2018-05-30,6 am,6,7,70,77,Partly sunny.
2018-05-30,12 pm,2,14,81,84,Passing clouds.
2018-05-30,6 pm,14,7,72,82,Passing clouds.
2018-05-31,12 am,14,4,66,72,Passing clouds.
2018-05-31,6 am,6,7,70,86,Partly sunny.
2018-05-31,12 pm,2,12,90,93,Passing clouds.
2018-05-31,6 pm,14,6,75,90,Passing clouds.
2018-06-01,12 am,13,3,66,73,Clear.
2018-06-01,6 am,2,2,70,91,Passing clouds.
2018-06-01,12 pm,2,4,91,93,Passing clouds.
2018-06-01,6 pm,14,8,81,91,Passing clouds.
2018-06-02,12 am,17,16,66,79,Overcast.
2018-06-02,6 am,6,13,64,75,Partly sunny.
2018-06-02,12 pm,6,17,75,81,Partly sunny.
2018-06-02,6 pm,2,9,64,75,Passing clouds.
2018-06-03,12 am,14,6,59,64,Passing clouds.
2018-06-03,6 am,1,16,63,77,Sunny.
2018-06-03,12 pm,1,22,79,82,Sunny.
2018-06-03,6 pm,13,6,66,81,Clear.
2018-06-04,12 am,13,1,55,63,Clear.
2018-06-04,6 am,2,8,57,79,Passing clouds.
2018-06-04,12 pm,6,12,81,81,Partly sunny.
2018-06-04,6 pm,13,11,66,79,Clear.
2018-06-05,12 am,13,8,63,64,Clear.
2018-06-05,6 am,2,9,64,84,Passing clouds.
2018-06-05,12 pm,2,9,84,90,Passing clouds.
2018-06-05,6 pm,13,7,75,88,Clear.
2018-06-06,12 am,13,6,68,73,Clear.
2018-06-06,6 am,7,4,70,81,Overcast.
2018-06-06,12 pm,6,14,86,91,Partly sunny.
2018-06-06,6 pm,22,17,66,75,Thunderstorms. Mostly cloudy.
2018-06-07,12 am,17,7,66,70,Overcast.
2018-06-07,6 am,7,4,66,82,Overcast.
2018-06-07,12 pm,7,6,82,84,Overcast.
2018-06-07,6 pm,7,3,79,84,Overcast.
2018-06-08,12 am,14,4,72,77,Passing clouds.
2018-06-08,6 am,2,6,73,82,Passing clouds.
2018-06-08,12 pm,2,11,84,88,Passing clouds.
2018-06-08,6 pm,14,6,75,84,Passing clouds.
2018-06-09,12 am,13,6,73,77,Clear.
2018-06-09,6 am,6,7,75,82,Partly sunny.
2018-06-09,12 pm,2,11,84,90,Passing clouds.
2018-06-09,6 pm,14,9,81,88,Passing clouds.
2018-06-10,12 am,14,3,72,81,Passing clouds.
2018-06-10,6 am,22,12,70,72,Thunderstorms. Mostly cloudy.
2018-06-10,12 pm,22,9,70,72,Thunderstorms. Mostly cloudy.
2018-06-10,6 pm,22,7,70,73,Thunderstorms. Mostly cloudy.
2018-06-11,12 am,22,9,66,68,Thunderstorms. Mostly cloudy.
2018-06-11,6 am,18,14,66,73,Drizzle. Fog.
2018-06-11,12 pm,6,12,75,81,Partly sunny.
2018-06-11,6 pm,22,11,70,79,Thunderstorms. Mostly cloudy.
2018-06-12,12 am,17,9,70,75,Overcast.
2018-06-12,6 am,6,6,70,81,Partly sunny.
2018-06-12,12 pm,2,9,82,84,Passing clouds.
2018-06-12,6 pm,14,4,75,84,Passing clouds.
2018-06-13,12 am,14,12,64,73,Passing clouds.
2018-06-13,6 am,6,9,66,79,Partly sunny.
2018-06-13,12 pm,6,5,79,81,Partly sunny.
2018-06-13,6 pm,14,5,68,77,Passing clouds.
2018-06-14,12 am,22,12,70,70,Thunderstorms. Mostly cloudy.
2018-06-14,6 am,7,16,63,66,Overcast.
2018-06-14,12 pm,6,14,66,81,Partly sunny.
2018-06-14,6 pm,14,10,73,81,Passing clouds.
2018-06-15,12 am,14,7,72,73,Passing clouds.
2018-06-15,6 am,6,14,75,90,Partly sunny.
2018-06-15,12 pm,2,15,91,91,Passing clouds.
2018-06-15,6 pm,2,11,81,90,Passing clouds.
2018-06-16,12 am,14,8,73,79,Passing clouds.
2018-06-16,6 am,6,12,75,88,Partly sunny.
2018-06-16,12 pm,6,14,90,93,Partly sunny.
2018-06-16,6 pm,14,9,82,91,Passing clouds.
2018-06-17,12 am,14,9,75,81,Passing clouds.
2018-06-17,6 am,6,14,77,91,Partly sunny.
2018-06-17,12 pm,6,19,91,93,Partly sunny.
2018-06-17,6 pm,14,8,81,90,Passing clouds.
2018-06-18,12 am,14,9,77,81,Passing clouds.
2018-06-18,6 am,2,12,79,90,Passing clouds.
2018-06-18,12 pm,2,14,91,93,Passing clouds.
2018-06-18,6 pm,22,11,73,91,Thunderstorms. Mostly cloudy.
2018-06-19,12 am,22,7,73,73,Thunderstorms. Mostly cloudy.
2018-06-19,6 am,18,8,73,75,Drizzle. Fog.
2018-06-19,12 pm,6,7,75,81,Partly sunny.
2018-06-19,6 pm,14,7,73,79,Passing clouds.
2018-06-20,12 am,15,6,72,73,Partly cloudy.
2018-06-20,6 am,6,7,72,81,Partly sunny.
2018-06-20,12 pm,6,12,75,81,Partly sunny.
2018-06-20,6 pm,6,10,68,77,Partly sunny.
2018-06-21,12 am,17,7,64,68,Overcast.
2018-06-21,6 am,7,6,64,70,Overcast.
2018-06-21,12 pm,7,7,72,75,Overcast.
2018-06-21,6 pm,34,14,63,72,Drizzle. Fog.
2018-06-22,12 am,17,11,63,63,Overcast.
2018-06-22,6 am,6,12,64,73,Partly sunny.
2018-06-22,12 pm,7,7,72,73,Overcast.
2018-06-22,6 pm,17,5,66,72,Overcast.
2018-06-23,12 am,17,2,63,70,Overcast.
2018-06-23,6 am,6,4,66,75,Partly sunny.
2018-06-23,12 pm,6,5,77,79,Partly sunny.
2018-06-23,6 pm,14,6,70,77,Passing clouds.
2018-06-24,12 am,14,6,66,70,Passing clouds.
2018-06-24,6 am,6,8,68,79,Partly sunny.
2018-06-24,12 pm,22,12,70,84,Thunderstorms. Mostly cloudy.
2018-06-24,6 pm,34,9,70,70,Drizzle. Fog.
2018-06-25,12 am,17,7,66,70,Overcast.
2018-06-25,6 am,6,12,70,73,Partly sunny.
2018-06-25,12 pm,18,12,72,75,Drizzle. Fog.
2018-06-25,6 pm,14,13,68,75,Passing clouds.
2018-06-26,12 am,14,7,64,70,Passing clouds.
2018-06-26,6 am,6,9,64,73,Partly sunny.
2018-06-26,12 pm,6,12,75,81,Partly sunny.
2018-06-26,6 pm,13,8,70,81,Clear.
2018-06-27,12 am,13,4,66,70,Clear.
2018-06-27,6 am,6,4,66,81,Partly sunny.
2018-06-27,12 pm,6,4,82,86,Partly sunny.
2018-06-27,6 pm,14,4,75,84,Passing clouds.
2018-06-28,12 am,14,7,72,75,Passing clouds.
2018-06-28,6 am,6,9,73,82,Partly sunny.
2018-06-28,12 pm,6,12,70,77,Partly sunny.
2018-06-28,6 pm,6,9,73,79,Partly sunny.
2018-06-29,12 am,13,7,73,77,Clear.
2018-06-29,6 am,2,10,79,90,Passing clouds.
2018-06-29,12 pm,6,17,91,93,Partly sunny.
2018-06-29,6 pm,14,15,82,90,Passing clouds.
2018-06-30,12 am,14,8,75,81,Passing clouds.
2018-06-30,6 am,6,9,77,90,Partly sunny.
2018-06-30,12 pm,6,12,88,91,Partly sunny.
2018-06-30,6 pm,22,12,72,88,Thunderstorms. Mostly cloudy.
2018-07-01,12 am,34,11,72,72,Drizzle. Fog.
2018-07-01,6 am,6,17,72,79,Partly sunny.
2018-07-01,12 pm,2,14,79,82,Passing clouds.
2018-07-01,6 pm,13,5,72,81,Clear.
2018-07-02,12 am,13,1,64,70,Clear.
2018-07-02,6 am,2,6,66,81,Passing clouds.
2018-07-02,12 pm,2,12,82,84,Passing clouds.
2018-07-02,6 pm,14,9,73,82,Passing clouds.
2018-07-03,12 am,14,9,70,72,Passing clouds.
2018-07-03,6 am,2,11,72,86,Passing clouds.
2018-07-03,12 pm,2,11,88,91,Passing clouds.
2018-07-03,6 pm,14,11,81,90,Passing clouds.
2018-07-04,12 am,13,7,75,81,Clear.
2018-07-04,6 am,2,10,77,90,Passing clouds.
2018-07-04,12 pm,2,12,90,93,Passing clouds.
2018-07-04,6 pm,22,9,81,84,Thunderstorms. Mostly cloudy.
2018-07-05,12 am,22,11,72,79,Thunderstorms. Mostly cloudy.
2018-07-05,6 am,6,6,73,84,Partly sunny.
2018-07-05,12 pm,2,9,86,88,Passing clouds.
2018-07-05,6 pm,6,11,73,86,Partly sunny.
2018-07-06,12 am,14,7,66,72,Passing clouds.
2018-07-06,6 am,2,9,70,79,Passing clouds.
2018-07-06,12 pm,2,9,81,84,Passing clouds.
2018-07-06,6 pm,13,7,73,82,Clear.
2018-07-07,12 am,13,7,64,70,Clear.
2018-07-07,6 am,2,7,66,77,Passing clouds.
2018-07-07,12 pm,1,7,79,82,Sunny.
2018-07-07,6 pm,13,8,72,81,Clear.
2018-07-08,12 am,13,8,63,70,Clear.
2018-07-08,6 am,2,8,64,81,Passing clouds.
2018-07-08,12 pm,1,11,82,86,Sunny.
2018-07-08,6 pm,13,7,73,84,Clear.
2018-07-09,12 am,13,6,64,72,Clear.
2018-07-09,6 am,6,8,66,88,Partly sunny.
2018-07-09,12 pm,2,10,90,91,Passing clouds.
2018-07-09,6 pm,2,6,81,91,Passing clouds.
2018-07-10,12 am,14,3,77,79,Passing clouds.
2018-07-10,6 am,2,4,79,88,Passing clouds.
2018-07-10,12 pm,6,7,90,91,Partly sunny.
2018-07-10,6 pm,14,7,79,88,Passing clouds.
2018-07-11,12 am,13,7,73,77,Clear.
2018-07-11,6 am,1,11,73,88,Sunny.
2018-07-11,12 pm,2,11,90,93,Passing clouds.
2018-07-11,6 pm,13,11,79,90,Clear.
2018-07-12,12 am,13,9,73,79,Clear.
2018-07-12,6 am,6,8,73,90,Partly sunny.
2018-07-12,12 pm,2,12,91,97,Passing clouds.
2018-07-12,6 pm,14,7,82,93,Passing clouds.
2018-07-13,12 am,14,9,75,81,Passing clouds.
2018-07-13,6 am,6,6,79,90,Partly sunny.
2018-07-13,12 pm,6,13,81,93,Partly sunny.
2018-07-13,6 pm,34,6,73,81,Drizzle. Fog.
2018-07-14,12 am,17,4,72,73,Overcast.
2018-07-14,6 am,6,4,72,84,Partly sunny.
2018-07-14,12 pm,2,6,82,88,Passing clouds.
2018-07-14,6 pm,14,5,77,84,Passing clouds.
2018-07-15,12 am,14,2,72,75,Passing clouds.
2018-07-15,6 am,9,6,72,84,Fog.
2018-07-15,12 pm,2,6,84,90,Passing clouds.
2018-07-15,6 pm,15,6,79,88,Partly cloudy.
2018-07-16,12 am,14,6,73,79,Passing clouds.
2018-07-16,6 am,2,7,72,82,Passing clouds.
2018-07-16,12 pm,2,10,84,88,Passing clouds.
2018-07-16,6 pm,14,6,73,84,Passing clouds.
2018-07-17,12 am,14,1,68,73,Passing clouds.
2018-07-17,6 am,7,4,70,81,Overcast.
2018-07-17,12 pm,6,7,82,84,Partly sunny.
2018-07-17,6 pm,14,5,75,82,Passing clouds.
2018-07-18,12 am,14,4,68,72,Passing clouds.
2018-07-18,6 am,6,7,70,82,Partly sunny.
2018-07-18,12 pm,6,11,84,84,Partly sunny.
2018-07-18,6 pm,6,9,73,82,Partly sunny.
2018-07-19,12 am,17,11,70,73,Overcast.
2018-07-19,6 am,7,11,70,75,Overcast.
2018-07-19,12 pm,2,16,79,90,Passing clouds.
2018-07-19,6 pm,14,13,75,84,Passing clouds.
2018-07-20,12 am,14,19,66,73,Passing clouds.
2018-07-20,6 am,7,17,68,77,Overcast.
2018-07-20,12 pm,6,15,77,81,Partly sunny.
2018-07-20,6 pm,13,9,72,81,Clear.
2018-07-21,12 am,13,8,66,72,Clear.
2018-07-21,6 am,1,14,66,81,Sunny.
2018-07-21,12 pm,2,12,81,82,Passing clouds.
2018-07-21,6 pm,14,8,72,82,Passing clouds.
2018-07-22,12 am,14,7,66,72,Passing clouds.
2018-07-22,6 am,2,9,66,81,Passing clouds.
2018-07-22,12 pm,2,12,82,84,Passing clouds.
2018-07-22,6 pm,2,6,70,79,Passing clouds.
2018-07-23,12 am,14,2,64,72,Passing clouds.
2018-07-23,6 am,6,8,64,82,Partly sunny.
2018-07-23,12 pm,2,9,81,86,Passing clouds.
2018-07-23,6 pm,2,5,75,84,Passing clouds.
2018-07-24,12 am,14,7,64,75,Passing clouds.
2018-07-24,6 am,2,9,64,81,Passing clouds.
2018-07-24,12 pm,2,11,82,84,Passing clouds.
2018-07-24,6 pm,2,6,70,84,Passing clouds.
2018-07-25,12 am,14,1,64,70,Passing clouds.
2018-07-25,6 am,6,7,66,81,Partly sunny.
2018-07-25,12 pm,2,12,77,86,Passing clouds.
2018-07-25,6 pm,2,9,70,84,Passing clouds.
2018-07-26,12 am,14,8,63,70,Passing clouds.
2018-07-26,6 am,2,12,64,79,Passing clouds.
2018-07-26,12 pm,2,16,79,81,Passing clouds.
2018-07-26,6 pm,14,10,66,79,Passing clouds.
2018-07-27,12 am,14,6,57,64,Passing clouds.
2018-07-27,6 am,2,8,57,73,Passing clouds.
2018-07-27,12 pm,6,9,75,79,Partly sunny.
2018-07-27,6 pm,14,3,66,77,Passing clouds.
2018-07-28,12 am,14,1,61,64,Passing clouds.
2018-07-28,6 am,6,3,63,72,Partly sunny.
2018-07-28,12 pm,6,4,73,75,Partly sunny.
2018-07-28,6 pm,17,4,70,73,Overcast.
2018-07-29,12 am,17,4,64,70,Overcast.
2018-07-29,6 am,6,4,64,75,Partly sunny.
2018-07-29,12 pm,6,8,77,81,Partly sunny.
2018-07-29,6 pm,14,3,66,75,Passing clouds.
2018-07-30,12 am,14,2,63,68,Passing clouds.
2018-07-30,6 am,6,4,63,79,Partly sunny.
2018-07-30,12 pm,6,6,72,81,Partly sunny.
2018-07-30,6 pm,2,6,68,77,Passing clouds.
2018-07-31,12 am,13,2,61,66,Clear.
2018-07-31,6 am,2,4,63,81,Passing clouds.
2018-07-31,12 pm,2,8,82,86,Passing clouds.
2018-07-31,6 pm,14,4,72,82,Passing clouds.
2018-08-01,12 am,13,2,63,68,Clear.
2018-08-01,6 am,2,7,64,82,Passing clouds.
2018-08-01,12 pm,2,14,84,88,Passing clouds.
2018-08-01,6 pm,14,10,73,84,Passing clouds.
2018-08-02,12 am,14,8,63,72,Passing clouds.
2018-08-02,6 am,2,4,61,73,Passing clouds.
2018-08-02,12 pm,2,4,77,82,Passing clouds.
2018-08-02,6 pm,6,6,72,81,Partly sunny.
2018-08-03,12 am,13,8,64,70,Clear.
2018-08-03,6 am,2,9,64,88,Passing clouds.
2018-08-03,12 pm,6,12,90,93,Partly sunny.
2018-08-03,6 pm,13,8,77,91,Clear.
2018-08-04,12 am,14,9,72,75,Passing clouds.
2018-08-04,6 am,6,11,72,82,Partly sunny.
2018-08-04,12 pm,7,13,81,90,Overcast.
2018-08-04,6 pm,14,8,75,88,Passing clouds.
2018-08-05,12 am,13,8,73,75,Clear.
2018-08-05,6 am,6,14,70,88,Partly sunny.
2018-08-05,12 pm,6,12,82,97,Partly sunny.
2018-08-05,6 pm,14,11,73,81,Passing clouds.
2018-08-06,12 am,22,12,68,73,Thunderstorms. Mostly cloudy.
2018-08-06,6 am,6,4,68,82,Partly sunny.
2018-08-06,12 pm,6,6,82,84,Partly sunny.
2018-08-06,6 pm,17,6,75,82,Overcast.
2018-08-07,12 am,22,6,70,75,Thunderstorms. Mostly cloudy.
2018-08-07,6 am,6,7,70,79,Partly sunny.
2018-08-07,12 pm,2,10,81,82,Passing clouds.
2018-08-07,6 pm,13,7,70,82,Clear.
2018-08-08,12 am,13,3,63,68,Clear.
2018-08-08,6 am,2,3,64,81,Passing clouds.
2018-08-08,12 pm,2,4,84,88,Passing clouds.
2018-08-08,6 pm,13,6,75,86,Clear.
2018-08-09,12 am,13,5,70,73,Clear.
2018-08-09,6 am,2,9,70,88,Passing clouds.
2018-08-09,12 pm,2,12,90,93,Passing clouds.
2018-08-09,6 pm,2,9,77,88,Passing clouds.
2018-08-10,12 am,13,6,68,75,Clear.
2018-08-10,6 am,2,9,68,84,Passing clouds.
2018-08-10,12 pm,2,10,84,88,Passing clouds.
2018-08-10,6 pm,14,6,73,84,Passing clouds.
2018-08-11,12 am,13,2,66,72,Clear.
2018-08-11,6 am,1,2,66,84,Sunny.
2018-08-11,12 pm,2,3,84,86,Passing clouds.
2018-08-11,6 pm,14,5,75,82,Passing clouds.
2018-08-12,12 am,13,6,72,73,Clear.
2018-08-12,6 am,1,7,72,84,Sunny.
2018-08-12,12 pm,2,6,88,90,Passing clouds.
2018-08-12,6 pm,13,9,75,86,Clear.
2018-08-13,12 am,13,6,68,73,Clear.
2018-08-13,6 am,2,7,72,84,Passing clouds.
2018-08-13,12 pm,2,8,88,91,Passing clouds.
2018-08-13,6 pm,14,9,79,88,Passing clouds.
2018-08-14,12 am,14,4,72,75,Passing clouds.
2018-08-14,6 am,6,6,70,81,Partly sunny.
2018-08-14,12 pm,7,8,73,81,Overcast.
2018-08-14,6 pm,34,7,70,73,Drizzle. Fog.
2018-08-15,12 am,14,4,70,72,Passing clouds.
2018-08-15,6 am,9,5,72,77,Fog.
2018-08-15,12 pm,6,7,79,88,Partly sunny.
2018-08-15,6 pm,14,4,73,82,Passing clouds.
2018-08-16,12 am,14,3,70,72,Passing clouds.
2018-08-16,6 am,7,5,70,77,Overcast.
2018-08-16,12 pm,2,7,79,84,Passing clouds.
2018-08-16,6 pm,14,9,68,82,Passing clouds.
2018-08-17,12 am,14,6,66,68,Passing clouds.
2018-08-17,6 am,2,9,66,81,Passing clouds.
2018-08-17,12 pm,2,11,82,86,Passing clouds.
2018-08-17,6 pm,14,7,73,82,Passing clouds.
2018-08-18,12 am,13,4,66,72,Clear.
2018-08-18,6 am,6,3,66,81,Partly sunny.
2018-08-18,12 pm,2,4,82,86,Passing clouds.
2018-08-18,6 pm,14,2,73,82,Passing clouds.
2018-08-19,12 am,14,6,68,73,Passing clouds.
2018-08-19,6 am,7,7,66,81,Overcast.
2018-08-19,12 pm,6,9,81,82,Partly sunny.
2018-08-19,6 pm,34,10,72,79,Drizzle. Fog.
2018-08-20,12 am,34,13,70,72,Drizzle. Fog.
2018-08-20,6 am,18,9,70,72,Drizzle. Fog.
2018-08-20,12 pm,7,9,72,75,Overcast.
2018-08-20,6 pm,17,13,66,73,Overcast.
2018-08-21,12 am,14,9,63,64,Passing clouds.
2018-08-21,6 am,2,11,63,70,Passing clouds.
2018-08-21,12 pm,7,12,72,75,Overcast.
2018-08-21,6 pm,13,8,63,72,Clear.
2018-08-22,12 am,14,6,57,61,Passing clouds.
2018-08-22,6 am,2,2,55,73,Passing clouds.
2018-08-22,12 pm,2,6,75,79,Passing clouds.
2018-08-22,6 pm,13,2,63,75,Clear.
2018-08-23,12 am,14,6,57,63,Passing clouds.
2018-08-23,6 am,2,11,57,75,Passing clouds.
2018-08-23,12 pm,7,14,72,79,Overcast.
2018-08-23,6 pm,7,12,68,70,Overcast.
2018-08-24,12 am,34,11,64,68,Drizzle. Fog.
2018-08-24,6 am,7,12,64,72,Overcast.
2018-08-24,12 pm,2,12,72,82,Passing clouds.
2018-08-24,6 pm,14,4,73,82,Passing clouds.
2018-08-25,12 am,13,2,66,72,Clear.
2018-08-25,6 am,9,5,66,84,Fog.
2018-08-25,12 pm,2,7,88,90,Passing clouds.
2018-08-25,6 pm,14,5,77,88,Passing clouds.
2018-08-26,12 am,14,8,73,75,Passing clouds.
2018-08-26,6 am,6,11,75,79,Partly sunny.
2018-08-26,12 pm,6,11,79,82,Partly sunny.
2018-08-26,6 pm,17,12,81,82,Overcast.
2018-08-27,12 am,22,16,73,81,Thunderstorms. Mostly cloudy.
2018-08-27,6 am,2,18,73,84,Passing clouds.
2018-08-27,12 pm,2,21,84,91,Passing clouds.
2018-08-27,6 pm,13,14,82,90,Clear.
2018-08-28,12 am,13,14,75,82,Clear.
2018-08-28,6 am,2,8,75,79,Passing clouds.
2018-08-28,12 pm,22,10,75,82,Thunderstorms. Mostly cloudy.
2018-08-28,6 pm,17,14,63,75,Overcast.
2018-08-29,12 am,17,12,57,63,Overcast.
2018-08-29,6 am,2,9,57,70,Passing clouds.
2018-08-29,12 pm,2,9,72,75,Passing clouds.
2018-08-29,6 pm,14,6,64,72,Passing clouds.
2018-08-30,12 am,14,5,59,63,Passing clouds.
2018-08-30,6 am,2,9,57,70,Passing clouds.
2018-08-30,12 pm,7,15,70,79,Overcast.
2018-08-30,6 pm,14,9,70,77,Passing clouds.
2018-08-31,12 am,14,11,68,70,Passing clouds.
2018-08-31,6 am,22,19,68,79,Thunderstorms. Mostly cloudy.
2018-08-31,12 pm,6,17,75,82,Partly sunny.
2018-08-31,6 pm,14,14,73,75,Passing clouds.
2018-09-01,12 am,22,11,68,77,Thunderstorms. Mostly cloudy.
2018-09-01,6 am,6,11,66,75,Partly sunny.
2018-09-01,12 pm,6,4,77,86,Partly sunny.
2018-09-01,6 pm,22,9,72,82,Thunderstorms. Mostly cloudy.
2018-09-02,12 am,17,7,68,70,Overcast.
2018-09-02,6 am,6,7,70,77,Partly sunny.
2018-09-02,12 pm,6,9,75,81,Partly sunny.
2018-09-02,6 pm,17,4,72,75,Overcast.
2018-09-03,12 am,22,4,70,72,Thunderstorms. Mostly cloudy.
2018-09-03,6 am,18,4,68,70,Drizzle. Fog.
2018-09-03,12 pm,6,8,70,79,Partly sunny.
2018-09-03,6 pm,14,4,73,75,Passing clouds.
2018-09-04,12 am,14,7,72,73,Passing clouds.
2018-09-04,6 am,6,9,72,84,Partly sunny.
2018-09-04,12 pm,6,16,73,86,Partly sunny.
2018-09-04,6 pm,17,12,73,75,Overcast.
2018-09-05,12 am,34,7,72,75,Drizzle. Fog.
2018-09-05,6 am,19,6,70,72,Rain. Fog.
2018-09-05,12 pm,6,11,70,72,Partly sunny.
2018-09-05,6 pm,17,12,68,72,Overcast.
2018-09-06,12 am,17,14,64,66,Overcast.
2018-09-06,6 am,6,12,63,73,Partly sunny.
2018-09-06,12 pm,6,12,72,73,Partly sunny.
2018-09-06,6 pm,17,9,68,72,Overcast.
2018-09-07,12 am,17,9,61,66,Overcast.
2018-09-07,6 am,18,8,57,61,Drizzle. Fog.
2018-09-07,12 pm,6,10,61,66,Partly sunny.
2018-09-07,6 pm,17,12,61,66,Overcast.
2018-09-08,12 am,17,10,57,63,Overcast.
2018-09-08,6 am,2,11,57,66,Passing clouds.
2018-09-08,12 pm,2,11,70,73,Passing clouds.
2018-09-08,6 pm,13,5,61,70,Clear.
2018-09-09,12 am,13,6,55,61,Clear.
2018-09-09,6 am,2,7,54,68,Passing clouds.
2018-09-09,12 pm,2,6,72,73,Passing clouds.
2018-09-09,6 pm,14,4,61,72,Passing clouds.
2018-09-10,12 am,13,2,54,57,Clear.
2018-09-10,6 am,2,4,54,72,Passing clouds.
2018-09-10,12 pm,2,8,73,77,Passing clouds.
2018-09-10,6 pm,14,7,63,73,Passing clouds.
2018-09-11,12 am,13,7,57,63,Clear.
2018-09-11,6 am,2,10,57,77,Passing clouds.
2018-09-11,12 pm,2,16,79,81,Passing clouds.
2018-09-11,6 pm,13,7,64,75,Clear.
2018-09-12,12 am,13,7,61,64,Clear.
2018-09-12,6 am,2,9,61,79,Passing clouds.
2018-09-12,12 pm,2,14,79,81,Passing clouds.
2018-09-12,6 pm,13,8,64,75,Clear.
2018-09-13,12 am,13,7,63,64,Clear.
2018-09-13,6 am,2,10,64,81,Passing clouds.
2018-09-13,12 pm,2,15,81,84,Passing clouds.
2018-09-13,6 pm,14,8,72,81,Passing clouds.
2018-09-14,12 am,14,6,68,70,Passing clouds.
2018-09-14,6 am,2,8,70,82,Passing clouds.
2018-09-14,12 pm,2,12,86,88,Passing clouds.
2018-09-14,6 pm,13,7,73,82,Clear.
2018-09-15,12 am,13,5,70,73,Clear.
2018-09-15,6 am,2,3,70,84,Passing clouds.
2018-09-15,12 pm,2,6,88,90,Passing clouds.
2018-09-15,6 pm,13,7,75,84,Clear.
2018-09-16,12 am,14,4,70,73,Passing clouds.
2018-09-16,6 am,2,7,70,84,Passing clouds.
2018-09-16,12 pm,2,9,84,88,Passing clouds.
2018-09-16,6 pm,14,6,73,82,Passing clouds.
2018-09-17,12 am,17,7,72,73,Overcast.
2018-09-17,6 am,2,6,72,86,Passing clouds.
2018-09-17,12 pm,2,11,88,90,Passing clouds.
2018-09-17,6 pm,14,7,75,84,Passing clouds.
2018-09-18,12 am,14,6,70,73,Passing clouds.
2018-09-18,6 am,22,17,64,84,Thunderstorms. Mostly cloudy.
2018-09-18,12 pm,7,14,64,68,Overcast.
2018-09-18,6 pm,14,7,64,66,Passing clouds.
2018-09-19,12 am,14,9,64,66,Passing clouds.
2018-09-19,6 am,9,8,66,72,Fog.
2018-09-19,12 pm,2,10,73,81,Passing clouds.
2018-09-19,6 pm,14,9,72,79,Passing clouds.
2018-09-20,12 am,15,9,70,73,Partly cloudy.
2018-09-20,6 am,2,10,70,88,Passing clouds.
2018-09-20,12 pm,2,23,90,91,Passing clouds.
2018-09-20,6 pm,14,18,66,86,Passing clouds.
2018-09-21,12 am,17,15,61,68,Overcast.
2018-09-21,6 am,6,21,57,63,Partly sunny.
2018-09-21,12 pm,6,14,63,68,Partly sunny.
2018-09-21,6 pm,14,7,52,57,Passing clouds.
2018-09-22,12 am,13,4,46,48,Clear.
2018-09-22,6 am,2,7,46,61,Passing clouds.
2018-09-22,12 pm,2,7,63,66,Passing clouds.
2018-09-22,6 pm,14,7,54,64,Passing clouds.
2018-09-23,12 am,13,5,52,55,Clear.
2018-09-23,6 am,1,7,52,70,Sunny.
2018-09-23,12 pm,1,14,73,75,Sunny.
2018-09-23,6 pm,14,9,61,70,Passing clouds.
2018-09-24,12 am,13,8,55,61,Clear.
2018-09-24,6 am,2,9,55,75,Passing clouds.
2018-09-24,12 pm,6,13,75,79,Partly sunny.
2018-09-24,6 pm,14,6,66,73,Passing clouds.
2018-09-25,12 am,14,2,63,64,Passing clouds.
2018-09-25,6 am,7,7,59,64,Overcast.
2018-09-25,12 pm,18,12,55,61,Drizzle. Fog.
2018-09-25,6 pm,13,6,48,57,Clear.
2018-09-26,12 am,13,7,48,48,Clear.
2018-09-26,6 am,2,11,46,61,Passing clouds.
2018-09-26,12 pm,2,12,63,66,Passing clouds.
2018-09-26,6 pm,13,7,52,61,Clear.
2018-09-27,12 am,14,9,48,50,Passing clouds.
2018-09-27,6 am,6,14,48,66,Partly sunny.
2018-09-27,12 pm,6,14,70,73,Partly sunny.
2018-09-27,6 pm,17,6,61,68,Overcast.
2018-09-28,12 am,17,11,52,57,Overcast.
2018-09-28,6 am,18,7,46,50,Drizzle. Fog.
2018-09-28,12 pm,18,6,46,46,Drizzle. Fog.
2018-09-28,6 pm,15,4,46,46,Partly cloudy.
2018-09-29,12 am,17,2,43,45,Overcast.
2018-09-29,6 am,7,7,45,50,Overcast.
2018-09-29,12 pm,18,7,46,50,Drizzle. Fog.
2018-09-29,6 pm,34,9,46,46,Drizzle. Fog.
2018-09-30,12 am,17,6,46,48,Overcast.
2018-09-30,6 am,9,6,48,52,Fog.
2018-09-30,12 pm,18,9,50,52,Drizzle. Fog.
2018-09-30,6 pm,34,9,50,50,Drizzle. Fog.
2018-10-01,12 am,34,7,48,50,Drizzle. Fog.
2018-10-01,6 am,18,6,50,55,Drizzle. Fog.
2018-10-01,12 pm,18,9,55,59,Drizzle. Fog.
